56701; -3.12038; -0.0242322
56711; -3.1235; -0.0271246
56721; -3.11848; -0.0251136
56731; -3.11544; -0.025137
56741; -3.11836; -0.0252404
56751; -3.11836; -0.0262495
56761; -3.12347; -0.026173
56771; -3.12041; -0.0262242
56781; -3.11622; -0.0263813
56791; -3.11841; -0.0292177
56801; -3.11547; -0.0321388
56811; -3.11942; -0.0302253
56821; -3.11827; -0.0293953
56831; -3.11738; -0.0312622
56841; -3.12143; -0.0282126
56851; -3.12139; -0.0242327
56861; -3.12036; -0.0212256
56871; -3.12021; -0.0244295
56881; -3.1203; -0.0324356
56891; -3.12437; -0.0293692
56901; -3.12341; -0.0292797
56911; -3.12041; -0.0231995
56921; -3.1124; -0.0311951
56931; -3.11839; -0.0292471
56941; -3.11931; -0.0263298
56951; -3.12343; -0.0252175
56961; -3.12447; -0.0271797
56971; -3.12043; -0.0261978
56981; -3.12229; -0.0203186
56991; -3.11919; -0.0244289
57001; -3.12459; -0.0289877
57011; -3.12158; -0.0280151
57021; -3.12036; -0.0242567
57031; -3.11912; -0.0234831
57041; -3.11829; -0.0273414
57051; -3.11951; -0.0291011
57061; -3.11942; -0.0221683
57071; -3.12025; -0.0223489
57081; -3.12133; -0.0283554
57091; -3.12125; -0.0315191
57101; -3.12749; -0.0301993
57111; -3.11846; -0.0251389
57121; -3.11234; -0.0272268
57131; -3.11614; -0.0264618
57141; -3.12135; -0.0242817
57151; -3.12652; -0.0281301
57161; -3.12435; -0.0324382
57171; -3.11542; -0.0281803
57181; -3.11611; -0.0234336
57191; -3.12234; -0.0232944
57201; -3.12032; -0.0313909
57211; -3.12244; -0.0282131
57221; -3.12334; -0.0263587
57231; -3.11627; -0.0263279
57241; -3.11523; -0.0263539
57251; -3.12256; -0.0290447
57261; -3.1194; -0.0262236
57271; -3.11721; -0.0314843
57281; -3.11834; -0.022235
57291; -3.12234; -0.0283559
57301; -3.12446; -0.0322422
57311; -3.12341; -0.0292797
57321; -3.11748; -0.0261171
57331; -3.11023; -0.0242748
57341; -3.12049; -0.0231063
57351; -3.11949; -0.02411
57361; -3.12043; -0.0261978
57371; -3.11924; -0.0274253
57381; -3.11549; -0.0290983
57391; -3.12244; -0.0261989
57401; -3.11841; -0.0201531
57411; -3.12258; -0.0260154
57421; -3.11323; -0.0273378
57431; -3.12425; -0.0234616
57441; -3.12527; -0.0255013
57451; -3.12019; -0.0203799
57461; -3.12451; -0.0281292
57471; -3.11136; -0.0201493
57481; -3.11133; -0.0211778
57491; -3.12246; -0.0271787
57501; -3.12135; -0.0303488
57511; -3.1255; -0.029163
57521; -3.11829; -0.0243047
57531; -3.11839; -0.0231985
57541; -3.12047; -0.0241348
57551; -3.11931; -0.0253176
57561; -3.12948; -0.0292529
57571; -3.12025; -0.0274259
57581; -3.11935; -0.0232459
57591; -3.11647; -0.0261165
57601; -3.11946; -0.0281547
57611; -3.11951; -0.0260921
57621; -3.11539; -0.0261947
57631; -3.11738; -0.0272305
57641; -3.12145; -0.026172
57651; -3.11942; -0.0292184
57661; -3.12233; -0.0283847
57671; -3.12233; -0.0283847
57681; -3.12125; -0.0244052
57691; -3.11829; -0.0263292
57701; -3.11951; -0.0230826
57711; -3.12137; -0.0272879
57721; -3.11708; -0.025523
57731; -3.12127; -0.0284417
57741; -3.12242; -0.0232005
57751; -3.12252; -0.0210774
57761; -3.11839; -0.0252149
57771; -3.11834; -0.0293062
57781; -3.11726; -0.0314205
57791; -3.12038; -0.0282689
57801; -3.12242; -0.0272335
57811; -3.11743; -0.0201324
57821; -3.11652; -0.0300717
57831; -3.11526; -0.0283514
57841; -3.12045; -0.0221465
57851; -3.1224; -0.027261
57861; -3.11743; -0.0291876
57871; -3.12236; -0.0293384
57881; -3.11915; -0.0244787
57891; -3.12343; -0.0242092
57901; -3.1196; -0.0259879
57911; -3.11745; -0.023128
57921; -3.12032; -0.0243058
57931; -3.12019; -0.0315827
57941; -3.1235; -0.0311406
57951; -3.12246; -0.0231538
57961; -3.11834; -0.0212246
57971; -3.11435; -0.0282363
57981; -3.11542; -0.0251623
57991; -3.12246; -0.0261725
58001; -3.12041; -0.0272324
58011; -3.11627; -0.0293641
58021; -3.11839; -0.0272311
58031; -3.11433; -0.0262468
58041; -3.12047; -0.0291603
58051; -3.12047; -0.0261451
58061; -3.12139; -0.0262512
58071; -3.11919; -0.0274811
58081; -3.12025; -0.0274259
58091; -3.12555; -0.0250667
58101; -3.11843; -0.0281824
58111; -3.12352; -0.0240878
58121; -3.12139; -0.0272604
58131; -3.11542; -0.0311977
58141; -3.1194; -0.0302558
58151; -3.11647; -0.0241083
58161; -3.12451; -0.0341526
58171; -3.11829; -0.0273414
58181; -3.11836; -0.0222126
58191; -3.12246; -0.0251663
58201; -3.12141; -0.0342884
58211; -3.11731; -0.0283241
58221; -3.11408; -0.025469
58231; -3.1224; -0.0333149
58241; -3.12432; -0.0233662
58251; -3.12238; -0.025268
58261; -3.11942; -0.0282114
58271; -3.1151; -0.0234329
58281; -3.12131; -0.0212906
58291; -3.12036; -0.025267
58301; -3.12347; -0.0301973
58311; -3.12043; -0.030226
58321; -3.11922; -0.0264369
58331; -3.11924; -0.0253947
58341; -3.12231; -0.0233417
58351; -3.1225; -0.0291322
58361; -3.12041; -0.0292485
58371; -3.11518; -0.0233616
58381; -3.11632; -0.0242544
58391; -3.11733; -0.0293055
58401; -3.12156; -0.0290441
58411; -3.1151; -0.0275063
58421; -3.11924; -0.0223484
58431; -3.11949; -0.0321419
58441; -3.11942; -0.0302253
58451; -3.12548; -0.0241613
58461; -3.11718; -0.0223701
58471; -3.11528; -0.0343875
58481; -3.10671; -0.0388402
58491; -3.12034; -0.0303482
58501; -3.12233; -0.0263582
58511; -3.1174; -0.029217
58521; -3.1164; -0.0342499
58531; -3.11433; -0.0302825
58541; -3.12047; -0.0271502
58551; -3.12537; -0.0243328
58561; -3.12231; -0.0314558
58571; -3.12133; -0.0313915
58581; -3.11637; -0.0282378
58591; -3.12045; -0.0281836
58601; -3.11735; -0.0262489
58611; -3.12034; -0.0283261
58621; -3.12045; -0.0312014
58631; -3.11629; -0.0283234
58641; -3.12451; -0.0301372
58651; -3.11542; -0.0281803
58661; -3.11731; -0.0273131
58671; -3.11438; -0.0282079
58681; -3.12227; -0.0233891
58691; -3.12341; -0.0242337
58701; -3.11733; -0.0272855
58711; -3.12032; -0.0303789
58721; -3.11721; -0.0243782
58731; -3.12032; -0.0263304
58741; -3.12441; -0.0222377
58751; -3.12446; -0.0231779
58761; -3.11827; -0.0304083
58771; -3.11424; -0.0344213
58781; -3.11933; -0.0333801
58791; -3.12338; -0.0283278
58801; -3.12248; -0.0231305
58811; -3.11645; -0.0251377
58821; -3.11329; -0.0232423
58831; -3.11246; -0.0301288
58841; -3.12742; -0.030352
58851; -3.11848; -0.0321411
58861; -3.1203; -0.0374993
58871; -3.11531; -0.025264
58881; -3.12041; -0.0282404
58891; -3.12051; -0.0230831
58901; -3.11933; -0.0293365
58911; -3.12236; -0.0273161
58921; -3.11711; -0.0316126
58931; -3.12041; -0.0312643
58941; -3.12051; -0.0250896
58951; -3.11841; -0.0261966
58961; -3.1134; -0.0261669
58971; -3.11523; -0.0314189
58981; -3.11937; -0.0242317
58991; -3.12036; -0.0282975
59001; -3.12137; -0.0242572
59011; -3.11949; -0.0271224
59021; -3.11627; -0.0323997
59031; -3.12036; -0.0282975
59041; -3.12043; -0.0312328
59051; -3.12352; -0.0210778
59061; -3.11627; -0.0222789
59071; -3.11834; -0.0293062
59081; -3.11846; -0.0321734
59091; -3.12246; -0.0241601
59101; -3.11944; -0.0301949
59111; -3.11637; -0.0302536
59121; -3.12339; -0.0313293
59131; -3.12248; -0.0261462
59141; -3.12248; -0.0191089
59151; -3.11933; -0.0283255
59161; -3.11716; -0.0244278
59171; -3.11825; -0.0263826
59181; -3.11829; -0.0232924
59191; -3.1185; -0.0321089
59201; -3.11655; -0.0310424
59211; -3.1194; -0.0312636
59221; -3.12437; -0.028357
59231; -3.12152; -0.0301053
59241; -3.12252; -0.0301059
59251; -3.12147; -0.0311707
59261; -3.11743; -0.0271757
59271; -3.11723; -0.026382
59281; -3.11726; -0.0304076
59291; -3.12548; -0.0261739
59301; -3.1224; -0.0262518
59311; -3.12435; -0.0233189
59321; -3.11822; -0.0223479
59331; -3.11542; -0.0291861
59341; -3.12055; -0.0250393
59351; -3.1265; -0.0321784
59361; -3.11928; -0.0344605
59371; -3.12129; -0.0314552
59381; -3.11836; -0.0312945
59391; -3.12359; -0.0329827
59401; -3.11627; -0.0313879
59411; -3.11843; -0.0291883
59421; -3.11452; -0.0300702
59431; -3.11547; -0.0220994
59441; -3.12248; -0.0201143
59451; -3.11928; -0.0253432
59461; -3.12019; -0.0244544
59471; -3.12019; -0.0213986
59481; -3.13139; -0.0102032
59491; -3.10682; -0.0139072
59501; -3.12646; -0.0272354
59511; -3.11614; -0.0193396
59521; -3.12618; -0.0195224
59531; -3.12319; -0.0245308
59541; -3.11635; -0.0302841
59551; -3.12231; -0.0395659
59561; -3.1182; -0.0437038
59571; -3.13047; -0.0484928
59581; -3.1235; -0.0491984
59591; -3.12649; -0.0492998
59601; -3.11935; -0.0454579
59611; -3.1181; -0.0438821
59621; -3.1134; -0.0412492
59631; -3.12256; -0.0430517
59641; -3.12149; -0.0421775
59651; -3.12425; -0.0428245
59661; -3.12302; -0.0443389
59671; -3.11614; -0.0549167
59681; -3.12141; -0.0634738
59691; -3.12323; -0.0591048
59701; -3.12836; -0.0600041
59711; -3.11928; -0.0648017
59721; -3.1182; -0.0761288
59731; -3.1216; -0.0768331
59741; -3.12528; -0.0854073
59751; -3.1284; -0.0860737
59761; -3.12629; -0.0865081
59771; -3.11841; -0.0884544
59781; -3.12252; -0.0920915
59791; -3.13455; -0.10126
59801; -3.12236; -0.109859
59811; -3.12942; -0.112096
59821; -3.13337; -0.1146
59831; 3.14159; -0.0977269
59841; -3.13328; -0.0747022
59851; -3.12523; -0.0785596
59861; -3.11139; -0.0913448
59871; -3.12223; -0.104592
59881; -3.12716; -0.114943
59891; -3.13237; -0.125358
59901; -3.12621; -0.138577
59911; -3.12012; -0.151155
59921; -3.12737; -0.158203
59931; -3.12649; -0.160718
59941; -3.13443; -0.166306
59951; -3.13234; -0.174958
59961; -3.13335; -0.178306
59971; -3.13747; -0.182482
59981; -3.13649; -0.18775
59991; -3.13851; -0.204492
60001; -3.12935; -0.20815
60011; -3.13546; -0.221262
60021; -3.13548; -0.221359
60031; -3.13653; -0.222949
60041; -3.13751; -0.221798
60051; -3.13135; -0.214858
60061; -3.13643; -0.219541
60071; 3.14054; -0.212314
60081; 3.13101; -0.207538
60091; 3.14159; -0.216789
60101; -3.13746; -0.238396
60111; -3.13954; -0.241593
60121; -3.13036; -0.255749
60131; 3.14057; -0.261816
60141; 3.14159; -0.269931
60151; -3.12929; -0.27584
60161; -3.13026; -0.273107
60171; -3.13748; -0.269033
60181; 3.14057; -0.266943
60191; 3.13849; -0.263884
60201; -3.14056; -0.263106
60211; 3.13321; -0.260202
60221; 3.14159; -0.255943
60231; -3.13541; -0.268337
60241; -3.13435; -0.277335
60251; -3.12605; -0.278541
60261; -3.127; -0.268606
60271; 3.14159; -0.26968
60281; -3.13123; -0.264133
60291; -3.13227; -0.267994
60301; 3.14159; -0.266252
60311; -3.13538; -0.259307
60321; 3.13426; -0.256028
60331; 3.13635; -0.256288
60341; 3.14159; -0.263409
60351; -3.14054; -0.264122
60361; -3.13532; -0.255518
60371; -3.13743; -0.259112
60381; 3.14159; -0.263256
60391; -3.13223; -0.264215
60401; -3.13314; -0.256378
60411; -3.13433; -0.254711
60421; -3.13949; -0.273008
60431; -3.13647; -0.264167
60441; -3.13333; -0.265282
60451; -3.12905; -0.259412
60461; -3.13949; -0.255566
60471; 3.13637; -0.259428
60481; 3.14159; -0.258568
60491; 3.14055; -0.263069
60501; -3.13535; -0.258394
60511; -3.13849; -0.259764
60521; -3.13952; -0.26292
60531; -3.13954; -0.260154
60541; 3.13743; -0.260083
60551; 3.13842; -0.264999
60561; 3.13741; -0.259429
60571; 3.13638; -0.265455
60581; 3.14054; -0.25753
60591; -3.1269; -0.247667
60601; 3.13844; -0.260732
60611; 3.13222; -0.260591
60621; 3.13952; -0.259826
60631; 3.13528; -0.261971
60641; -3.13742; -0.254288
60651; -3.13219; -0.263321
60661; -3.12812; -0.261225
60671; -3.13743; -0.263962
60681; -3.13542; -0.258483
60691; 3.12995; -0.25762
60701; 3.13403; -0.250554
60711; 3.13203; -0.246717
60721; 3.13631; -0.254404
60731; -3.13536; -0.254246
60741; -3.13847; -0.261313
60751; -3.13225; -0.266592
60761; -3.13949; -0.268561
60771; 3.13844; -0.263407
60781; 3.14159; -0.269032
60791; 3.14053; -0.259877
60801; -3.13843; -0.270619
60811; -3.13846; -0.269869
60821; -3.13738; -0.273006
60831; 3.14159; -0.2783
60841; 3.14159; -0.279715
60851; 3.13728; -0.284413
60861; -3.14054; -0.286907
60871; -3.13324; -0.295846
60881; 3.14159; -0.30372
60891; 3.13949; -0.310351
60901; 3.13184; -0.315222
60911; 3.12842; -0.30916
60921; 3.13291; -0.314884
60931; 3.1384; -0.328118
60941; -3.13845; -0.337046
60951; -3.13735; -0.346979
60961; 3.13942; -0.352083
60971; 3.13182; -0.358398
60981; 3.1362; -0.364781
60991; 3.13626; -0.370526
61001; 3.13731; -0.378469
61011; 3.13722; -0.380503
61021; 3.12848; -0.378591
61031; 3.1296; -0.388166
61041; 3.12859; -0.385882
61051; 3.13504; -0.3923
61061; 3.13615; -0.39803
61071; 3.12952; -0.410943
61081; 3.12949; -0.408974
61091; 3.12399; -0.42275
61101; 3.13063; -0.43155
61111; 3.13504; -0.437993
61121; 3.13171; -0.444571
61131; 3.12729; -0.448981
61141; 3.12164; -0.450178
61151; 3.12823; -0.450161
61161; 3.12602; -0.45511
61171; 3.13382; -0.458288
61181; 3.13387; -0.4654
61191; 3.12616; -0.466682
61201; 3.12485; -0.473364
61211; 3.1226; -0.477333
61221; 3.12495; -0.474628
61231; 3.1272; -0.480731
61241; 3.12487; -0.483455
61251; 3.12583; -0.480567
61261; 3.12135; -0.475639
61271; 3.11784; -0.477907
61281; 3.11905; -0.477426
61291; 3.12364; -0.47563
61301; 3.12576; -0.479753
61311; 3.12366; -0.476944
61321; 3.1269; -0.477517
61331; 3.12805; -0.480618
61341; 3.12243; -0.48189
61351; 3.12685; -0.482469
61361; 3.11897; -0.480589
61371; 3.12474; -0.476095
61381; 3.12472; -0.474775
61391; 3.12697; -0.474789
61401; 3.12445; -0.469514
61411; 3.12447; -0.476291
61421; 3.1257; -0.47936
61431; 3.12468; -0.481021
61441; 3.13044; -0.479985
61451; 3.13031; -0.48063
61461; 3.13031; -0.477964
61471; 3.12794; -0.475821
61481; 3.12574; -0.475753
61491; 3.12465; -0.473931
61501; 3.12697; -0.473899
61511; 3.12794; -0.471316
61521; 3.12568; -0.478035
61531; 3.12463; -0.477963
61541; 3.12234; -0.478409
61551; 3.12803; -0.477523
61561; 3.12687; -0.47844
61571; 3.12568; -0.482504
61581; 3.12232; -0.481547
61591; 3.12223; -0.479837
61601; 3.12335; -0.476719
61611; 3.12451; -0.48075
61621; 3.12461; -0.480209
61631; 3.12232; -0.479764
61641; 3.12568; -0.480719
61651; 3.12585; -0.473892
61661; 3.13134; -0.478996
61671; 3.12236; -0.470786
61681; 3.12341; -0.47443
61691; 3.12114; -0.477105
61701; 3.12685; -0.475325
61711; 3.12797; -0.47848
61721; 3.12121; -0.481073
61731; 3.13036; -0.47435
61741; 3.12583; -0.47524
61751; 3.12805; -0.474387
61761; 3.12914; -0.475772
61771; 3.12128; -0.477016
61781; 3.12909; -0.478055
61791; 3.12574; -0.476647
61801; 3.12563; -0.479431
61811; 3.12463; -0.475284
61821; 3.12241; -0.474349
61831; 3.12685; -0.47801
61841; 3.12116; -0.476643
61851; 3.12689; -0.477086
61861; 3.12914; -0.478453
61871; 3.12133; -0.476986
61881; 3.12572; -0.481571
61891; 3.12574; -0.477541
61901; 3.12799; -0.475332
61911; 3.12914; -0.47756
61921; 3.12579; -0.47348
61931; 3.12911; -0.47938
61941; 3.12236; -0.477947
61951; 3.13027; -0.473986
61961; 3.12347; -0.477525
61971; 3.12572; -0.476214
61981; 3.12457; -0.479353
61991; 3.119; -0.474779
62001; 3.1257; -0.473085
62011; 3.12455; -0.478028
62021; 3.12912; -0.478023
62031; 3.12813; -0.474771
62041; 3.12685; -0.47801
62051; 3.12685; -0.477116
62061; 3.12797; -0.479374
62071; 3.12789; -0.479014
62081; 3.12018; -0.476546
62091; 3.12789; -0.478114
62101; 3.12559; -0.481264
62111; 3.12581; -0.473915
62121; 3.13142; -0.47843
62131; 3.1248; -0.472953
62141; 3.13705; -0.482552
62151; 3.1247; -0.477011
62161; 3.12116; -0.477538
62171; 3.12105; -0.479864
62181; 3.11442; -0.474758
62191; 3.12468; -0.475691
62201; 3.12579; -0.475266
62211; 3.12572; -0.478896
62221; 3.13137; -0.479856
62231; 3.12352; -0.476602
62241; 3.12341; -0.479809
62251; 3.12592; -0.472072
62261; 3.12687; -0.476654
62271; 3.1236; -0.472986
62281; 3.12352; -0.474817
62291; 3.12445; -0.478559
62301; 3.13259; -0.473035
62311; 3.12685; -0.478904
62321; 3.12577; -0.481955
62331; 3.12008; -0.47839
62341; 3.12112; -0.473073
62351; 3.1235; -0.468096
62361; 3.11998; -0.476662
62371; 3.12802; -0.474411
62381; 3.1268; -0.479403
62391; 3.13142; -0.477539
62401; 3.12574; -0.477541
62411; 3.12453; -0.480283
62421; 3.12241; -0.475242
62431; 3.12466; -0.47615
62441; 3.12345; -0.481556
62451; 3.12465; -0.477502
62461; 3.12461; -0.476639
62471; 3.12583; -0.477907
62481; 3.12581; -0.474807
62491; 3.12689; -0.477086
62501; 3.12572; -0.475318
62511; 3.12685; -0.474428
62521; 3.11781; -0.478369
62531; 3.12232; -0.474397
62541; 3.12455; -0.476235
62551; 3.12345; -0.475302
62561; 3.1257; -0.476676
62571; 3.12572; -0.475318
62581; 3.12694; -0.476596
62591; 3.12468; -0.477471
62601; 3.1257; -0.47936
62611; 3.12241; -0.472562
62621; 3.12453; -0.479388
62631; 3.11668; -0.476572
62641; 3.12247; -0.472086
62651; 3.13141; -0.476216
62661; 3.12352; -0.478385
62671; 3.12689; -0.477086
62681; 3.12347; -0.474842
62691; 3.12572; -0.474421
62701; 3.12461; -0.478426
62711; 3.12243; -0.472998
62721; 3.12797; -0.47669
62731; 3.1166; -0.479749
62741; 3.12013; -0.474789
62751; 3.12343; -0.47666
62761; 3.1213; -0.477445
62771; 3.12581; -0.474807
62781; 3.12232; -0.477979
62791; 3.12114; -0.475311
62801; 3.12568; -0.475344
62811; 3.12347; -0.474842
62821; 3.12466; -0.47615
62831; 3.12803; -0.476631
62841; 3.13142; -0.476648
62851; 3.12581; -0.476589
62861; 3.1269; -0.476625
62871; 3.1281; -0.475685
62881; 3.12133; -0.472533
62891; 3.12453; -0.474
62901; 3.1223; -0.47396
62911; 3.12577; -0.474832
62921; 3.12586; -0.475214
62931; 3.12468; -0.472121
62941; 3.1268; -0.479403
62951; 3.12581; -0.473915
62961; 3.12228; -0.477115
62971; 3.12356; -0.474792
62981; 3.12567; -0.479396
62991; 3.12572; -0.477109
63001; 3.12234; -0.473937
63011; 3.12119; -0.47618
63021; 3.12581; -0.475699
63031; 3.12468; -0.476581
63041; 3.1269; -0.47305
63051; 3.12241; -0.474349
63061; 3.12335; -0.479415
63071; 3.12347; -0.474842
63081; 3.12574; -0.477541
63091; 3.12345; -0.477093
63101; 3.12796; -0.476256
63111; 3.12234; -0.479301
63121; 3.12356; -0.473007
63131; 3.12687; -0.476654
63141; 3.12356; -0.477463
63151; 3.1269; -0.479297
63161; 3.12808; -0.475253
63171; 3.12803; -0.476631
63181; 3.12339; -0.47669
63191; 3.12472; -0.474775
63201; 3.12453; -0.480283
63211; 3.1269; -0.476625
63221; 3.12116; -0.479327
63231; 3.1257; -0.47936
63241; 3.12225; -0.478475
63251; 3.13028; -0.480668
63261; 3.12008; -0.47839
63271; 3.12135; -0.475639
63281; 3.12463; -0.476178
63291; 3.12354; -0.477033
63301; 3.12684; -0.476683
63311; 3.12243; -0.476565
63321; 3.12465; -0.47661
63331; 3.12003; -0.479317
63341; 3.11892; -0.476161
63351; 3.12679; -0.479869
63361; 3.12694; -0.476596
63371; 3.12463; -0.476178
63381; 3.12352; -0.479275
63391; 3.12461; -0.476639
63401; 3.12802; -0.475305
63411; 3.12689; -0.477978
63421; 3.12354; -0.47525
63431; 3.12008; -0.475709
63441; 3.1223; -0.47396
63451; 3.1257; -0.477572
63461; 3.12572; -0.476214
63471; 3.12465; -0.473931
63481; 3.12468; -0.473015
63491; 3.12335; -0.477619
63501; 3.12583; -0.474349
63511; 3.12588; -0.472981
63521; 3.12576; -0.478862
63531; 3.12579; -0.476158
63541; 3.12339; -0.478484
63551; 3.12232; -0.477979
63561; 3.12689; -0.473509
63571; 3.12455; -0.479818
63581; 3.1235; -0.47259
63591; 3.12239; -0.476594
63601; 3.12116; -0.475746
63611; 3.12796; -0.474459
63621; 3.12362; -0.47431
63631; 3.12923; -0.474345
63641; 3.12797; -0.474896
63651; 3.1237; -0.471604
63661; 3.12234; -0.478409
63671; 3.11895; -0.479272
63681; 3.12806; -0.473929
63691; 3.12354; -0.470779
63701; 3.12234; -0.469445
63711; 3.119; -0.465802
63721; 3.11581; -0.466201
63731; 3.12914; -0.474877
63741; 3.12243; -0.478343
63751; 3.12692; -0.477056
